"['I', 'have', 'an', 'unpopular', 'opinion:', 'I', 'think', 'Beyoncé', 'is', 'good,', 'but', 'not', 'as', 'much', 'as', 'everyone', 'says.', 'Like', 'calm', 'down', 'a', 'little', 'with', 'the', '""Queen""', 'stuff']" "Feb 8, 2016" Pos
"['@itsalleirbag', '@tbhjuststop', ""she's"", 'not', 'human', ""she's"", 'Beyoncé']" "Feb 8, 2016" Neg
"['thanks', 'Beyoncé', 'for', 'speaking', 'on', 'behalf', 'of', 'the', 'ghetto']" "Feb 8, 2016" Pos
"['Dese', 'ppl', 'been', 'jus', 'w8n', '4a', 'reason', '2tear', 'dwn', 'beyonce.', 'Bare', 'reachin.', 'Makes', 'me', 'sik']" "Feb 8, 2016" Neg
"[""Beyonce's"", 'only', '34', 'so', 'she', ""can't"", 'be', 'president', 'until', 'next', 'time.']" "Feb 8, 2016" Neg
"['Bounce', 'To', 'The', 'Future.', '@thefader', ':', '@bigfreedia', 'Talks', 'Working', 'With', '@Beyoncé', 'On', '""Formation""', 'https://thefader.com/2016/02/08/beyonce-formation-interview-big-freedia…']" "Feb 8, 2016" Pos
"['*emailing', 'FAFSA*', 'can', 'i', 'redirect', 'my', 'loan', 'towards', 'beyoncé', 'tickets']" "Feb 8, 2016" Pos
"['Wearing', 'Jordans', 'or', 'another', 'sort', 'of', 'sneaker', 'to', 'the', 'Beyoncé', 'concert.', 'I', 'need', 'to', 'be', 'comfortable', 'for', 'all', 'this', 'choreo', ""I'm"", 'finna', 'do.']" "Feb 8, 2016" Neg
"['for', '@foxnews', 'crowd', 'going', 'apeshit', 'over', '@Beyonce', '#SB50,', 'lemme', 'leave', 'u', 'w/', 'this:', 'https://youtube.com/watch?v=OAwaNWGLM0c…', '@JanetJackson', ""'s"", 'Rhythm', 'Nation.', '#SHADDIT']" "Feb 8, 2016" Neg
"['One', 'more', 'reason', 'we', 'LOVE', 'Beyoncé', 'Beyoncé’s', 'Tribute', 'To', 'Black', 'Panthers', 'Unleashes', 'A', 'Storm', 'http://reverbpress.com/discovery/living/entertainment/celebrity/black-panthers-beyonce-tribute/…']" "Feb 8, 2016" Pos
